᠐᠗᠔;34948892562730107336036053904771666785579148379258644520534668217225438566702;;;
᠐᠗᠕;83997672275477619938307289166658739178647809098787427073730535999752653951071;;;
᠐᠗᠖;94575227492319213072013067596552251455052694538483956132001072483253098961115;;;
᠐᠗᠗;112640192122182730260703791090028292128089035547971357547086853450522414181754;;;
᠐᠗᠘;24072137230765656563526241630158727732175142477849784258403027022728630441843;;;
᠐᠗᠙;114734605870883533105676422466585339922805330992109748288046534307424360260750;;;
᠐᠘᠐;36765465131556211047598845844562579278349127829985221073747389738814338293344;;;
᠐᠘᠑;94544683939930378306262904512785324376702107514054832220828783281226286057994;;;
᠐᠘᠒;43653331442683771431086593942186620999190312415191604637154932573488249293510;;;
᠐᠘᠓;103835320405141042870853074907380789656191663416040097630515433436893538813781;;;
᠐᠘᠔;62779333893993427756611365413275802358836311381138212865915633074944972272287;;;
᠐᠘᠕;33818877501207237045848636957140138267060247957788652727960464269826899720347;;;
᠐᠘᠖;5976718247535024856046861637481352420373844524028829332513142720135328562216;;;
᠐᠘᠗;18216039037811273877765334634760510987548314381040939635653910916226289352994;;;
᠐᠘᠘;92679588865011422089294794103618960979772746640292380359275168996385847563726;;;
᠐᠘᠙;108443088669302475959239346362952420201450236769066439688962471133073687011823;;;
᠐᠙᠐;7031979501042254885188931214997670844622127327288623689548512861220792049531;;;
᠐᠙᠑;21503646910986178229193967016388894049709519368899320365859022173722707773110;;;
᠐᠙᠒;50519467199771141684639143523668217682813004107789758693557378295627545716885;;;
᠐᠙᠓;94582745647431267824072716329024432007925410253922248858807165589379560807670;;;
᠐᠙᠔;37263922030096086236578270099203106660334443429492089065826917047801573682909;;;
᠐᠙᠕;113926123730542464752715746198571336464328741962942520124063197605683499805180;;;
᠐᠙᠖;74700070118861355816147828919173689113278314063325384597419475762603097381251;;;
᠐᠙᠗;100181979637097802355158026896101551256960891514785404993012974697848930176589;;;
᠐᠙᠘;89454989784870820776541019948536506084677517269790561683902175795535496565636;;;
᠐᠙᠙;103743519819068403745733875595289794380394247516294371182500652026402993551889;;;
᠑᠐᠐;87938937801913136755458164453427129221200621413706780767881952783489945354731;;;
᠑᠐᠑;4218381458518447992093852174176487271374189350512700952000566554961573921166;;;
᠑᠐᠒;8371600284256641881546178266836789131878573548543279933600414665689388677489;;;
᠑᠐᠓;78230333380212461148900500242611273551817343651761782849338548464271026038225;;;
᠑᠐᠔;90431322047666078728420202743463922737058495332263619192328961951899884103330;;;
᠑᠐᠕;74990541170502171455280611157504063351159652630625936038605426233927358290248;;;
᠑᠐᠖;65147505746947174717696518970186528779856821635380666822413896037969705147558;;;
᠑᠐᠗;44688889784355649413753571211610960872528241863363008395776105112951722643748;;;
᠑᠐᠘;22375231353162846026338325976135368278212999902469343830213523757109202020841;;;
᠑᠐᠙;52771583382777338231552469406582146332332562182330885849812684155964384746258;;;
᠑᠑᠐;77873326543271944450278460983010655821523305302625872606955842211516735810179;;;
᠑᠑᠑;90834410857299825288767266087248959452672570067591788874337747437535375325850;;;
᠑᠑᠒;8454837137115816366177536946669619362728657979968188286092259746647863627045;;;
᠑᠑᠓;98572467855790635324218546839394627312275286741348875026590808341606650255451;;;
᠑᠑᠔;20339609345422979118059125657604388002184795066249747282745907428272044668267;;;
᠑᠑᠕;39254920516842768144065734431803685761808074202897831593026801181647575320305;;;
᠑᠑᠖;55623850446968564424514380543965093734207370687110678335631841313640191462481;;;
᠑᠑᠗;66273590764635937728101181722698703695704612508232946562188276756317968035371;;;
᠑᠑᠘;9836446978386962288204232966609551631011816194753467179716040488853151682351;;;
᠑᠑᠙;48330133903180245756110013867066418681981171985028605374973580258181457812701;;;
᠑᠒᠐;3284724859619160527156879127909251388566038608412142330446894312896165107678;;;
᠑᠒᠑;102864170994646028736470877674666696907559147196961225657709121384978631547312;;;
᠑᠒᠒;40271209297830504231368834558483975343929211186647640372244990461892942751083;;;
᠑᠒᠓;72674390357539554235767291189419380497834920555096773857332442965740077730195;;;
᠑᠒᠔;30254768529560798271627045884267835955665546780652542953686718664664009149344;;;
᠑᠒᠕;42150452116489465716704472308549580344128813023629427394508947166609612547615;;;
᠑᠒᠖;92136572925123559544487415435263538395868111733987515685037860319714969102731;;;
᠑᠒᠗;5903787099416098341518585327111909481194251874729877690380243436150058894540;;;
᠑᠒᠘;110300025729981866753491258761367309945977020610132595848299240260545413410557;;;
᠑᠒᠙;59395884151027805757346219034630610656150999684240890263269220676292784772983;;;
᠑᠓᠐;64184359487396814906767331767837797338729279971836604260183279923973096416107;;;
᠑᠓᠑;11756702953741801730979512100945002760084909027991096355573647493970907780766;;;
᠑᠓᠒;4305322259461284073804514621542400290918127159061012652063629146132361250921;;;
᠑᠓᠓;71011612781575773422047776984629915569682246585230136016095189671667861454870;;;
᠑᠓᠔;17328512301799895086913612529951197899291522378842523401825111739506355879032;;;
᠑᠓᠕;105914706600925737526905252605508788515130532330616083083495464004154312210819;;;
᠑᠓᠖;110057607991245574810741275551865561480959613123576074238750183206514038032800;;;
᠑᠓᠗;55064671528988472541718346442573588755462767871994274505487580396753685590678;;;
᠑᠓᠘;101906847153949887416019056590120832177069919630057370149561194055773616272082;;;
᠑᠓᠙;14400730868088989529013704268240467973812010639743076042481626175658184515696;;;
᠑᠔᠐;29552482539000004722304606984139474622404062928591931077290502492501621647831;;;
᠑᠔᠑;81496463784193098728955093038570106195752014975765970621891450428141116795921;;;
᠑᠔᠒;59461571739217988636041620245874082931099284843416859696154312768260431818480;;;
᠑᠔᠓;102041675954218517872881237400925981178761450234579501498432712866598305870083;;;
᠑᠔᠔;97025879685102044453995739346384708137391670545838035083597895463898405659237;;;
᠑᠔᠕;88159789903011143146749282891637272977688254270994535935285856759619303799251;;;
᠑᠔᠖;97007148267435230360716832855894220989807791863597219433170792447961963386958;;;
᠑᠔᠗;93767363709116654799901085342270635587166469916930898416492557639335452413838;;;
᠑᠔᠘;71721730991100937217009468184437646484626951902757189304082579556526100913544;;;
᠑᠔᠙;92737650340073101700154313339736747308748263017684399083532751801855807867357;;;
᠑᠕᠐;3746673078518481078985712894725310665717164935847009611051485217041596509559;;;
᠑᠕᠑;86862167041483984237632740589505105131042440642392711439746442577849360969279;;;
᠑᠕᠒;5643249885126845663173706177748502064342735478762015738497901906570740238592;;;
᠑᠕᠓;112178604277046083656640648546741228147043449643822498940269713821398188344855;;;
᠑᠕᠔;92819603040478187166867027343339099588969693473774186484234683556520993854489;;;
᠑᠕᠕;70942979590765872555661833891880171779581752091306434187213182018566280794876;;;
᠑᠕᠖;59721006796252542933202097639268571566940068527315993719367400650414371958546;;;
᠑᠕᠗;102205634524101746255900367288904373356857535416360192611826636589091237448349;;;
᠑᠕᠘;5549209403310783769710240668159812200028741363854990371359709378584552770900;;;
᠑᠕᠙;76932986234426119627922705902172967109039155474315486039082830906693043546987;;;
᠑᠖᠐;67712801969001766455412927654474184169104033150519505833393585268452776164996;;;
᠑᠖᠑;83075242239446770759383933522004731892903828114665630897138385784861941477302;;;
᠑᠖᠒;54199190703390476479678751618427696064702809525542537435557157478859952792673;;;
᠑᠖᠓;54263551765466873062719448695934477797686875345613751624114906567294342600213;;;
᠑᠖᠔;19135203529835579063095468852148255144613410160216966756125731863005926539068;;;
᠑᠖᠕;17608120318674154894386759495800048216629841326593604224814901808008252177532;;;
᠑᠖᠖;55776870618076884569553852177780716594383076304388035946215294965236003542737;;;
᠑᠖᠗;113514472053322586691308394792215694969067071223345545119004191412185573288723;;;
᠑᠖᠘;4440512755486690310548935236296101964243044827039819865374131463822772963500;;;
᠑᠖᠙;109435582842080725155437887829594893449243652446903153594240118079693979657692;;;
᠑᠗᠐;29969207483662178862887511139246728759218189847879504711662926504463292994555;;;
᠑᠗᠑;89081007502396467279026340203548877263787351581640526632289132938366421310297;;;
᠑᠗᠒;50816542110110786300235429168961390582680139475995839774746932587540209708929;;;
᠑᠗᠓;8223965015838465125237199196653897489151612048831975983832408659865715568220;;;
᠑᠗᠔;9338087195035440359578703512075624499412971193046179160815065780763794538448;;;
᠑᠗᠕;62575957586099608365412502283075837663338342037927908414683512075179359515680;;;
᠑᠗᠖;94458830156371772549056817107716104155057331815162243689160720232216521518922;;;
᠑᠗᠗;25225277128744473466118882740450037962199277998386476445200708838563491441168;;;
᠑᠗᠘;30546023481319222868647449291367548358691135320364991797924748989087820541649;;;
᠑᠗᠙;52689828515251848847830715025248203104567897644382278431757123942549288871285;;;
᠑᠘᠐;103266688877455722324059565002537229404484436408599842617907124417848329051128;;;
᠑᠘᠑;115005317527816862527199858655728092627407527234546635624739410122312360527945;;;
᠑᠘᠒;14774298096385518605778850116407285590601561488987787931754910376183079355528;;;
᠑᠘᠓;23050852185909334664169480513025829154913480895561950886483175321206697452690;;;
᠑᠘᠔;18030152065789895894257411600529958555683720270109642054446428739835646759161;;;
᠑᠘᠕;82234539201591732813029768005248901495900355398532246202392286733951924247472;;;
᠑᠘᠖;30731713499153474767271616020189845020282528816555507562298548089531452204042;;;
᠑᠘᠗;97048110368469746627360211207797986953535943748126838444796778358079788765753;;;
᠑᠘᠘;83891029215362191778684330697008590104060107753261859178499646437806167430572;;;
᠑᠘᠙;111285856389250082014856860424767293433520355474877219478510051450922929597050;;;
᠑᠙᠐;20634194915616216772068494889968068133525364727945780777123708275243676197693;;;
᠑᠙᠑;60125375464389921209329822970971233948311953900573019146926536048287682898327;;;
᠑᠙᠒;112028529868551027809940429207898936110535673180540474021655942948355897814047;;;
᠑᠙᠓;97733846016886631533538533258506312164720567339317077584684595081237009366002;;;
᠑᠙᠔;37096878253468468012695550723681296264770241338236991549116127576863779058217;;;
᠑᠙᠕;63453901979343482406376514874169586642421106437897507207253544899919277068035;;;
᠑᠙᠖;13691728695813779508139682125101220455155870721249322266029882624805021100105;;;
᠑᠙᠗;37874145107651501339846936317915056855746625802908101606669454929864912004383;;;
᠑᠙᠘;42028443608621873886972582239667706976065674890528510065984777543133121640182;;;
᠑᠙᠙;85305378596412088739375040153568675533104484837648132710200283622475374374921;;;
᠒᠐᠐;43432875427666954626854422265570454281396250411200103265991657598062121436312;;;
᠒᠐᠑;15941366123830020119432019728230788948280610135525136033727889180838823258859;;;
᠒᠐᠒;106194238799678595030888330477846597268644687264064784267714237672054541653915;;;
᠒᠐᠓;77013426411255705410758050712061939571923860400841103257056524188443739704647;;;
᠒᠐᠔;107845995525724980438446601560574950304098362299772971608414517725847688054956;;;
᠒᠐᠕;50315482722552461055185113114362197070494378878053271698328813529126336682639;;;
᠒᠐᠖;102350729333108800063009700088729079398629057442368982729198923044079140478493;;;
᠒᠐᠗;44626838268852995756092030457639921184566546956377402215020582784011736399676;;;
᠒᠐᠘;12418463648716450017423043080445041062556501674491068258861438514089850731603;;;
᠒᠐᠙;62142106517624421454466519176336506359780449428796773109256191655514174688411;;;
᠒᠑᠐;107746639041662514709371009716555797673386440085425900710538318684193167070400;;;
᠒᠑᠑;38097302335776537964605402769767672736085805265897001065017091096637932513772;;;
᠒᠑᠒;18299493204772256529318738596695380903791626322639366928952271073723062020131;;;
᠒᠑᠓;109315339100469199871143244472200217570655600479836026466942399866795645037372;;;
᠒᠑᠔;86761161373067273304179351514519309667850628779162141774528252065947417467358;;;
᠒᠑᠕;63048348148378477641506526641884711523039212750072797617280313495862492277011;;;
᠒᠑᠖;48771483809352577669009165881346073502725094185314763108964043826595924995333;;;
᠒᠑᠗;112175918126279720045792275652800863484722593630055437719313567849629199369372;;;
᠒᠑᠘;62821008967889100595405366774967889697483758563426645047562458773475046028664;;;
᠒᠑᠙;20880819322602062771327131933371048073811740125197083029349141646809215678637;;;
᠒᠒᠐;112512342500012915679895447168198655064853495185237618752378745933739421767675;;;
᠒᠒᠑;1985512575049083807957091055511961399222887032080991192275905882393171562269;;;
᠒᠒᠒;7775620120411768042745803260230255004112118360270597937492747624706967946853;;;
᠒᠒᠓;77830627402580621088587675424444206767176880099526591334479052395788898028115;;;
᠒᠒᠔;17011801439099389766987861255766866287751452675298536921494045972977736930701;;;
᠒᠒᠕;45604549327313744197658960480536011225750270124692583421001797660744766924716;;;
᠒᠒᠖;36976569036056551548332079819612540330428212437020135379678951084273748828875;;;
᠒᠒᠗;112959628665430621104339646933586905425192040499757539163421256774735367063096;;;
᠒᠒᠘;12749261629446179842588811124529515381649376639425296443570371175878086641030;;;
᠒᠒᠙;57469735120977407154604660225783203279273132461838740832140038273906073801438;;;
᠒᠓᠐;89690399265772698774398186480700614925317825865508226828277346135466640351637;;;
᠒᠓᠑;98108979674604839612591495348547455822779720018609009830678247155902842800861;;;
᠒᠓᠒;87176589007656478731480197268529709388423468168003414250615054409491352711294;;;
᠒᠓᠓;40010815975167004528448825379666366209269485424261672897315327364764843646639;;;
᠒᠓᠔;1340426386933671289190412195642228895699658006749981166118879570026056681012;;;
᠒᠓᠕;82368983383231487936923062866701594234222504443516201345783959155972480937049;;;
᠒᠓᠖;31369616579192176478200683942438084574729722037499299545904325663935846293740;;;
᠒᠓᠗;91627820188254270717046892502705082092262115788763593599308700501825285056685;;;
᠒᠓᠘;101688730845089651417601203162543184107572117514706316550892140579730907370923;;;
᠒᠓᠙;14284595659537375119763981484388985512737783517252993887754740933134218083320;;;
᠒᠔᠐;86429125578459024434615635919950551887150841601004074877412150539488754414697;;;
᠒᠔᠑;58491845368400180314932426981915543410426990330787325110121443240914132922262;;;
᠒᠔᠒;45981213895910692329310896679936929012160271371555079014709315482111873272606;;;
᠒᠔᠓;17979056570773988103585791068775847240860925511460712803054155325991931164061;;;
᠒᠔᠔;34863252011902183501190624725339977227391968616940576576874188502876263774638;;;
᠒᠔᠕;70783823546549606550005927660002486007386610697669285933772800218046417534076;;;
᠒᠔᠖;73718386111406721642325093089833989251060895371301596070317932057407416443535;;;
᠒᠔᠗;54341815112899655388623655431841301251005629375273954494183299333115785349949;;;
᠒᠔᠘;87872590694863064518368223465859777685666368632454144226013423346770179617974;;;
᠒᠔᠙;59490636585003617898072351260650823167914784806072878402931696661060133038837;;;
᠒᠕᠐;95112782844641781196441667800082200352515635743871265631162970790880115604264;;;
᠒᠕᠑;40643344331733464537257087383696577561288688181340593439691229912253458818018;;;
᠒᠕᠒;19660480897102719507741978348997046513509020857262150926752192786879635655734;;;
᠒᠕᠓;65800766761586757318582058777588510536792036884359168911957875512208038100672;;;
᠒᠕᠔;23956322870879416215091689055492253074348239619226407084784390921867384799727;;;
᠒᠕᠕;6818548358444175904687195834474414756262842178171646462842429138766922186211;;;
᠒᠕᠖;112907316270632355389964370558380539335630362806335278147380895985322324072573;;;
᠒᠕᠗;17416819947515816628347209089525397209373810406924000183079168809299157249470;;;
᠒᠕᠘;4047557525640383390763854402001096744872547858605150279680855844453779819447;;;
᠒᠕᠙;92658155675181764388142374928191272738754151682780224189124828006296690133349;;;
᠒᠖᠐;81922316126318660905129503240371134149678191579661264617104847435769465714452;;;
᠒᠖᠑;46202769464494203972827565871275823430372060036612001322657410388125417353876;;;
᠒᠖᠒;34448357657976739657125934631847993239136663653163276280036875631607095262397;;;
᠒᠖᠓;17077046278020738470729623753584364114889910067655163454983022079356855479151;;;
᠒᠖᠔;115099350737152191041930438908595081945951064842887717608353305145340262342141;;;
᠒᠖᠕;39699031957987289735672304137611935457338134115217286644064483581685009391035;;;
᠒᠖᠖;92121452730412591982093607137702560902963058498510565214115268722770177477603;;;
᠒᠖᠗;64427728142124941557656986567363717926850723175729150448283349437704750651858;;;
᠒᠖᠘;70964507005512703557504578472834466712963275845150532676900510612134387637380;;;
᠒᠖᠙;112458642812803244261998962605230353847945806642657063686378198999868778381724;;;
᠒᠗᠐;111385692615228695625193149539573916852189138068859409655456989742943941980298;;;
᠒᠗᠑;97307500620448210219531616352011962275954612615393714600492902553678585636411;;;
᠒᠗᠒;104827582433879466435264501353619373965082303362284559906884603103529397524935;;;
᠒᠗᠓;8313341606671346722646454522514619100800413949573475494956539839160395884032;;;
᠒᠗᠔;3341441665752192612206780121549222559715571013025812549878200456616244108647;;;
᠒᠗᠕;33792804997673672919514845144378862057575282462692478889653017075547570015783;;;
᠒᠗᠖;103465904535145821177806451609113184125692402076402580448971733227073830487225;;;
᠒᠗᠗;89163516989444842141190145150924735410600280468497410387502837692586089365845;;;
᠒᠗᠘;88112160810737731229468899130650234937194131773181283732912334225834513322312;;;
᠒᠗᠙;45001587731084624949989811710212604168841499681061029578543170573010421250580;;;
᠒᠘᠐;28129778041466182910705865293684163257325265766128747321201504975560531477023;;;
᠒᠘᠑;50577436736153861819986404656729383300008780116902817922539578092948985609322;;;
᠒᠘᠒;82812171912432240590171412723457078355568749573722754299512910153693819130340;;;
᠒᠘᠓;49560278427623449532229342391095851423655254633455380076182527505288320345536;;;
᠒᠘᠔;33751123513283863801698528856631852350434938070714413274863609453489417930827;;;
᠒᠘᠕;102550883627018887034171927680647356951816280582393439103357345204264253715195;;;
᠒᠘᠖;95913526803398288476124374319288740631790357352463997800094910122909319437315;;;
᠒᠘᠗;39527997447251100615913940093039016171982253663702884406851203737062689192456;;;
᠒᠘᠘;76446653128571648797507729440507975931519094778452473507386424144521376346226;;;
᠒᠘᠙;101656711973357019030577499015659137722325548933294014574328292995719763000613;;;
᠒᠙᠐;22187021852380880732726564614650911159102115771174752107968767881475763286971;;;
᠒᠙᠑;34928502696817688654379315794941847681207597667451273943948309363310972702944;;;
᠒᠙᠒;55753612742938109300069910820634060321315994793039473112379896031845724175182;;;
᠒᠙᠓;29649423014055165457540712673102147038185794778212958711457783801773812505685;;;
᠒᠙᠔;42696519988388894806664164594526605953930642326643263435758940103052477218767;;;
᠒᠙᠕;77638902708770991948225912201872662808555521686529530553649824851489932294821;;;
᠒᠙᠖;28649521815554196247621734958167657029683333881048904902675394580098159804502;;;
᠒᠙᠗;110066563544708294363489665157078194456696733021791746010438811908933097074584;;;
᠒᠙᠘;89369427843259693270586356611648523436422327366806951473436903927366779918687;;;
᠒᠙᠙;59611062333629961954329777287429323773241673079846513989832982594594976987573;;;
᠓᠐᠐;108013971729769004919239541772429218855464822489895703013956428049541682809698;;;
᠓᠐᠑;30174364369112979936556913300836621629071008539349124492169023309779304568191;;;
᠓᠐᠒;113846291426776228666146041992821205627216429885591576611640614905814386489323;;;
᠓᠐᠓;24664922432715915893487780316497461996986363700192625718292102575883363243278;;;
᠓᠐᠔;28224290011371868403060212524180176993037196599818539197224257764444403372401;;;
᠓᠐᠕;44370784734845680605339299670854206771864199414358101500384190209136143944334;;;
᠓᠐᠖;64064494516590648760682364303775114668277449110323044531242975610844952605204;;;
᠓᠐᠗;26034977070226679024415944874218919253475128401328161639642485666902243330613;;;
᠓᠐᠘;57684515554826236681382975593021270324628806692327382323957812203578946999258;;;
᠓᠐᠙;56415091474217615866745972238111284670386622089827625983307047330700549458193;;;
᠓᠑᠐;17605890584380014929184818097424100992237788198828366942620888557704853648584;;;
᠓᠑᠑;77109005636941348095335169965771444794611907525747226852009107195733457460758;;;
᠓᠑᠒;3477482265073593117010793220689032428080832648721228779029397482515625878736;;;
᠓᠑᠓;22741334878223338878178821124961486410022195214689662610907846266977368296224;;;
᠓᠑᠔;56407792840785325340525721700431392293311615602546431451850975159986905427168;;;
᠓᠑᠕;50406235119691600565677723784501142779440392453712770099467838670575587919594;;;
᠓᠑᠖;56820704184929128486215020648802831871733749729900915230173143117603637164153;;;
᠓᠑᠗;90888904238014816693071347086389020572996673842910049127378124728415918010189;;;
᠓᠑᠘;11365974534299665902159557004332021011190112600786556721069799060613916139851;;;
᠓᠑᠙;724163293314999637259049241315306109973725593629414083056689928878510205212;;;
᠓᠒᠐;8691401528327737413580496501613165036083202819151717407322388070748716129166;;;
᠓᠒᠑;62784742082473982318270359901738088581858566650433350635318657921101803926669;;;
᠓᠒᠒;50112640167331613807524622769803111769112060295670589031872148902655010413991;;;
᠓᠒᠓;104193061069256845702115267073429282950750869815872852967478889462503546345606;;;
᠓᠒᠔;21082806415170277197977731089077748585401892199102401686040653765726754581634;;;
᠓᠒᠕;26483413429264789701829873629778302868588336320156503796860389449246718142819;;;
᠓᠒᠖;84986992095232561363901668471710791769125368723091473779506624682035113807566;;;
᠓᠒᠗;73624655935721216919426076595680672145724239960801916993280502698372040101567;;;
᠓᠒᠘;82383655764380960775093682478119732143824971609925759477606691428949670054238;;;
᠓᠒᠙;38271869144732016656907622809070795248111835257711347956451611430466371989722;;;
᠓᠓᠐;90672193149542184365709473453226293345783636693696654618777759112497184460308;;;
᠓᠓᠑;85274362285267530432741542576815254895538577366388051398659253294585886256063;;;
᠓᠓᠒;81390370717441979161882642556866561809522256957009334702286339402303085548309;;;
᠓᠓᠓;57485867549266939304218625272386324033208871400863670367926189794573679169079;;;
᠓᠓᠔;43421768676515638067203054996618135020045756156324400522661025148062972308685;;;
᠓᠓᠕;106741956345486946529018104226726698776337593402009806552004178401784120017666;;;
᠓᠓᠖;96987615586660210499267612004358956878821468954036693167030285103736338273310;;;
᠓᠓᠗;110660912074313950896263088109363828807310868692740519128281290420650075899253;;;
᠓᠓᠘;19588662013146703784926790764407039701654903105170513446658754759527717613637;;;
᠓᠓᠙;9477895680393366970414066906842317329566137679529185110393642990289259397291;;;
᠓᠔᠐;93466527977407102269016407483196842304796623798981275267233627733039281886368;;;
᠓᠔᠑;51665786633944506292580830263790919286462462197122514156550486800788978913593;;;
᠓᠔᠒;31898190512329489274906370376362654128114366802254819100771710716029373002025;;;
᠓᠔᠓;71965015984985928234352173922100788133491338038513479739199442302066345959532;;;
᠓᠔᠔;14929779892983782134357757182842717665930235451408791949414006390566620708210;;;
᠓᠔᠕;77843474845600541884638377690391401806940303688707670454008284372758352444283;;;
᠓᠔᠖;36933862832605463699540839460562150817655477717948558466507922049389079350119;;;
᠓᠔᠗;79958070377338670214495514121601186211601246240274187774692675696898640092257;;;
᠓᠔᠘;26780844671312013063097066488771441832613917286162176290188973184508755023019;;;
᠓᠔᠙;97462647067434495558575796450991206933000154755526246017048270072064305612067;;;
